accountId,DOTs contributed,Total PDEX rewards,Initial claimable factor,Factor
16rFYvjP25GV4mzz7A5MmoPLkCBJvTJtTEXK7tWA5cPM42K,5,10.27408,2.56852,0.00000159258
124FxSo2AMaC1rRHTGkdPTGj9okXBhb6tQDnXfgecB3Grn1C,9,18.493344,4.623336,0.00000286665
14bFf52iY7H1fGT79z1wsCs4Lq6acuA9ndQLmb9o1jzn2XLQ,175,359.5928,89.8982,0.0000557405
136jQT9vnNXREoneMybGCjgAPFhR89qF6qPLqgRofM1XoFZT,600,1232.8896,308.2224,0.00019111
1HR39zZByuL5f3cQFjUJHkT7Vwdu2ZoNjPw1Dzhkx2sMtu4,1400,2876.7424,719.1856,0.000445924
16aTXe43cuFCAMGhKqzXKxmUSNbBpoyuk3sa117s8BjY2Uuu,685,1407.54896,351.88724,0.000218184
14s6EhQqxSxoSfiR47dTR131PSQ8ztJwp7xMUCYeiiBsaMqf,5,10.27408,2.56852,0.00000159258
15zZ18R8EAwzCRZFYk5Ysx34zUzJic4VQG7MPEQahPsNT62X,15,30.82224,7.70556,0.00000477775
14DCkDg3vB8jkzPcbvd7RBmjEURBipoczEqR2XQJkjR35NK9,12,24.657792,6.164448,0.0000038222
13ryQA8eXirtFCgVh6M6DzyrKZAEk6BTTUpmqAayzRuEyrwG,35,71.91856,17.97964,0.0000111481
16D7wzQbosbXyQAWFktMgBoxDiJcyJcbMb1zzRcJqRKDijTx,200,410.9632,102.7408,0.0000637034
16GTrhEsFkDeeSRYyah8B1vSJv4Qw4J6aN5SxVWUjA3KzF1N,15,30.82224,7.70556,0.00000477775
12LDpW6TAcnuvws21vHbFcixhFkeJs3BARnXHfnQuqsuEDUh,52.9,108.6997664,27.1749416,0.0000168495
1TW9Ygr9c2gQ76EZB9qyM2infUxn7Pt8CJBNQZiZ18UXSRk,50,102.7408,25.6852,0.0000159258
15Cz8tRWXiTzuLHY7sWnQLg8mhBX2v2miUS1D8VH4fKmGHSQ,50,102.7408,25.6852,0.0000159258
1dxggsBXXzJaAUKHrndXWC67aNUPdy1rwouN8otooCJqpW5,50,102.7408,25.6852,0.0000159258
1nrLm5LZEEHj2XGPaqMDkDSNoQZA7VH8M1ygnxdxzHENgji,265,544.52624,136.13156,0.000084407
16JWZuNAvjdsscWkCTaTKENugiiqFLAM1MmcUBtgieoA83qz,250,513.704,128.426,0.0000796292
12WJaKBjUUeg9WkjxVCZxPqccEXVQCB9KzJnMbWk2iwhAQer,20,41.09632,10.27408,0.00000637034
14d6ZHq5KEp1J1KgQUVDDGRhnUymdvvN2nkGLhWhVncpnHeQ,20,41.09632,10.27408,0.00000637034
13ziW7Cjzshsbqo7Lw2bymS896ywr2Z8JvdTzt5SnN3h3Z6u,20,41.09632,10.27408,0.00000637034
1evETfqRy1hMnnWUuB14Z2JvNJzegSsog37i8WytNuTgAJU,5,10.27408,2.56852,0.00000159258
1128Hv5FpHjbypdDDQiykmWh1UpdhjdtCbP2roGPuYJds2ZU,5,10.27408,2.56852,0.00000159258
13MewhPj6tXGiXQKiHu9yeM1wXrp48LJL5MfineZcvazEtcY,50,102.7408,25.6852,0.0000159258
13W5DTv22yjkk12hqjSYgExLtazzoQNg5EpNyX2AA6B1Vsdp,5,10.27408,2.56852,0.00000159258
14Fqe3bQbCYGYMtAq5su4hH6rQDRe2BNZ6P4cX7XskmtazEG,40,82.19264,20.54816,0.0000127407
15GnsmUCbi2sTQZszAK7HF1jCn3MVPobLGujjivCyzRfWjqz,10,20.54816,5.13704,0.00000318517
12v8nVhW3cCd3GgNby4RhLv6418wn5Fw6sf9t63YnqBECSqc,10,20.54816,5.13704,0.00000318517
14d9xXYSSaCaDKkDQh1AhYWNPiXMjjHp5AgMf5xoLWZELiW5,101,207.536416,51.884104,0.0000321702
1ESUGJSLqD6QQDhB5qTorbW6xwdR7inidM98rx1sjpJzBeB,7,14.383712,3.595928,0.00000222962
13NadTZRmPBSM8DGPmaQ1qRdw9Lq1mw7zSLvmZCd3CPtWCL3,5,10.27408,2.56852,0.00000159258
1Gmt8KJhNAhJYWVznJVebJZjZmQBP6QrhupiRJUbKDXxBTc,250,513.704,128.426,0.0000796292
15ftSg92pg29MZxY5QmR9ryXajjTdoA8JEmnHHj2FKxaZcBX,122,250.687552,62.671888,0.0000388591
12jeFovTC22YsPCa5mKovVTNKS6fBoAvgGMN2Tyc5qhj2coP,25,51.3704,12.8426,0.00000796292
14oP5efXdLR8YsA5BAwZx4SjifrdesHCj57vELBrAjgfQYJM,302,620.554432,155.138608,0.0000961921
14rGLWaxtDrgvqkszPDAWecz3QWHrDpbjTevgQNv5NkbzkPZ,7,14.383712,3.595928,0.00000222962
131avjPAsrAv32nhFJs85i6bjh5KbQ1pR1P6t7UjjUM6T64c,50.71,104.1997194,26.04992984,0.000016152
1HFovrFV6npMvuzCjwRvsLqvYE4KZLShipZyqGQo2a7dLjx,100,205.4816,51.3704,0.0000318517
13ogsJx5ymURDfAV1qP6Fy29oPk1QCN2NCT1tGxBfK6WDXfi,25,51.3704,12.8426,0.00000796292
13GSZi8BuMF2xiXgk8V7NWBiFJSxyhoD2frfuBdrb7tue3jJ,10,20.54816,5.13704,0.00000318517
13zhLFsBhBpbr6nYgYevjfg8kJw9wJtd6EXmtvAhLB6WPCFa,20,41.09632,10.27408,0.00000637034
15E4HqnT29fYWFs5TscQ3iaPLejpHLg4daqSPwqKe7XVBKuC,896,1841.115136,460.278784,0.000285391
13b6xQytwZWTtvLAx1x4pAKJJKmPk78nLMJDoaUwbQWfLzQV,10,20.54816,5.13704,0.00000318517
12WZenH6iiHrzkT1fNixeobrDLfGyAG5y5qFp1GfnerWF882,10,20.54816,5.13704,0.00000318517
12EpibCn8bsV5vh9ii7TcFqHnHB6QDGFecXUtxMDD3M7dZUy,25,51.3704,12.8426,0.00000796292
14N1FeBJdUryJZYBYR91KSnjkGyRqi7PG1LqLaT6EtN3qv8z,30,61.64448,15.41112,0.00000955551
12F5J7SUKwCMc6VhmPx2dSbh5KVcSahnYChjDhativGSEjRw,20,41.09632,10.27408,0.00000637034
12H2r38NVSr42P2mNRRnZsgyiuxwjTvGNKgowuqBQMayvkga,31,63.699296,15.924824,0.00000987402
13DpKMxsSTTrLseZrnvyswGKSUFCqPnB9yDVcvWo7DcSWGUh,20,41.09632,10.27408,0.00000637034
14YL9ciFTu3dyCTRxG1ZNXEoAroURHNX1sEy4Zi2iZZfiQmH,5,10.27408,2.56852,0.00000159258
13WSYkyncfuJtBvqMZNrSjUR81n38dHSgrrpLXjVG15J744n,200,410.9632,102.7408,0.0000637034
14rdNikVsfgS8NqyF5oZ9rBPxu4yCXNyqq8J8YupGTegySZo,19,39.041504,9.760376,0.00000605182
163Mdxh5mPewN8zDA7XSXeLG1dxqUbfS8QLGx35kchpVn7za,27,55.480032,13.870008,0.00000859996
13YM6CEgSsLBJA5k5BGoky6wutfan9Sk3jXTYJhAh6DSVVoA,7996,16430.30874,4107.577184,0.002546861
1EdxFmSWfztpSzvpbZ3HnZGF1qTk72nv4BQJbfK2u83NRgc,100,205.4816,51.3704,0.0000318517
13j8eyqWHx8HWpfh93PvAV7Lo4VXErkFpocux4h7ofkMWgCp,100,205.4816,51.3704,0.0000318517
12Qg596EhYJ425j2rxFJyEq6tG8giw7ck1YQDwFZ132L25gY,100,205.4816,51.3704,0.0000318517
14V7u4SFr695sQtvubZd9SJfqxDL1HBWEt7cD9ymhmVkYZTK,45,92.46672,23.11668,0.0000143333
12EVMFYSTCj8Uzq8Qsy9WAr4CEYEVyoWeRc168o11FDjSQeQ,108,221.920128,55.480032,0.0000343998
14s1o6nqVk3qjhFFYbzxNG7sCch5koxQ9jE2KXm58WPZZtSb,5,10.27408,2.56852,0.00000159258
18taJEqtkVD47V1xkrbzbEQKGYFyKG3Kd72xmozdgXnNZLY,8,16.438528,4.109632,0.00000254813
13EFG9uJWD9gii6Nz4Kx83dwYCUdbQWNUyBm8SpLe72X6vWz,35,71.91856,17.97964,0.0000111481
15556wSmzdJeMBEmXdNfWRuza5CQpgpaDs37tuWdEuDWxmDB,16,32.877056,8.219264,0.00000509627
15ViWFsCAYVkQhNMXhLZix1MhseLxWPYmdyUo64ARFLvbfQV,15,30.82224,7.70556,0.00000477775
13fif5yxxh4P5poVjarPjxjGnjEMsRXmQqMtaQHxd5XRZKWk,6,12.328896,3.082224,0.0000019111
14Kji4gGxw2jTWGTHKewR5RXbS9uB5SMNZHJvQHdwnEZdYxc,15,30.82224,7.70556,0.00000477775
13QhhUHZGShfC7o6tXFUxReTb1JYgru28B1DF1TGwdjV4qZt,15000,30822.24,7705.56,0.004777753
16VPHHB6YjLrbCBN638yZzBP9prcBriWATpjcBsXEwL2ERcZ,40,82.19264,20.54816,0.0000127407
1LYRyX5NQNsvFjEGdaVKkm4ZxXP6fYqESFhAjozH74w2uq9,30,61.64448,15.41112,0.00000955551
12Que9exniuggLNQ97cvZNK3486kjDrr4yhaHRADbhu1o6Yn,56,115.069696,28.767424,0.0000178369
16MGDd2Dh26aHrDe4sa1a2GHX8odRwb5B22TMV1xDCKj53pj,20,41.09632,10.27408,0.00000637034
1BaEdwheRcNAVirGh716zEKC1ogX1Cd3SyC9j7JfzBDDCSE,5,10.27408,2.56852,0.00000159258
15QgKTX4or5Gx2NEkkznHzgwJ7M55dKmLVR6g9ff4yr2u1eE,25,51.3704,12.8426,0.00000796292
15aPdxSnxz7uG31rJvewBUJWSVUC35YxEsmR9ztaK9c3bEL8,15,30.82224,7.70556,0.00000477775
12K7ZeqNENULmmXRt8GBRDHxBZVV82abgiVwKkwKUgnJdf31,295,606.17072,151.54268,0.0000939625
14SzfNWDnAUENBZiFSHJQD8AmrjVNXQoMrLdDHdZnzHQck5z,130,267.12608,66.78152,0.0000414072
14SLfFJpiC7uDFGjVXdMvJd5buoRoxR632dxcG19s3gbeLTz,50,102.7408,25.6852,0.0000159258
143g2bMxZWh91o5xC5LYdup7upP61EudNN11hGsoTjAqgYyw,11,22.602976,5.650744,0.00000350369
13XyjGwFpY3ZVeXVdmByrqSAWAevwrjJnA76RjqbAvowCiQY,15,30.82224,7.70556,0.00000477775
16JWF7H8p7rLLuPDfduKakoGA5TgxAyEpfe96Ywk67Bm3YJX,15,30.82224,7.70556,0.00000477775
15N3ezqq4BqGTbdBa17TEECR6Kj691NkWDhFtDfQSiMKhg92,10,20.54816,5.13704,0.00000318517
14VLeFsmVamcPYEiyMpP7e2UwFX9QKuJK1MsvU7oq43pinx2,5,10.27408,2.56852,0.00000159258
13Z26YuZad5PpWqkQMwXii7vdnXV856T9Mpw2czVcM8WXaf2,1000,2054.816,513.704,0.000318517
13My2rPWo4v2e1vXzS1EpUbSBcnUr3VsfDHZdEQMfXJGB926,16.2867,33.46617175,8.366542937,0.00000518759
121FUYeqTzDpavTv6UXVTWRRVwoUNfGyEYB7Qy7uKTssMxnD,15,30.82224,7.70556,0.00000477775
15AmeYRHtsEsfAgq98YgrcpwETtfjEx65tBw3sy2PzrYEMzA,1000,2054.816,513.704,0.000318517
167vwKKdo2N28gr7UHaaKu3JsMBsJkzW2Zg73YmRHSXWCkM5,7,14.383712,3.595928,0.00000222962
163HEkq2bNA7gLUV1nrE9irmDVMvpr3iTtDKhZ7JLqwNv67s,5,10.27408,2.56852,0.00000159258
1vcMYqkm2WQDvnRV2VFewbvex4r4uj4Q79ysyv5DmPWq2de,5,10.27408,2.56852,0.00000159258
16dAv2ZqEvaeYEju8yKnerBB9ZbYBprfr53uYBRD9x2GeD8C,200,410.9632,102.7408,0.0000637034
12gydAbcnjFmTBMaTrAHviUQXqjUPBAUx83JXPVNmEoj1VSd,100,205.4816,51.3704,0.0000318517
14oHUTSCs6iTox2FAgnDm7AQcGamvg7uKyahyytk7VjzWs1j,500,1027.408,256.852,0.000159258
165vxR447X5kqV3Ge78uxzTXhRPMffr2HpN49h468htbm4KY,75,154.1112,38.5278,0.0000238888
13gGU39doNgzRBQoskBo5VDxmPRtAEQVHc5R4mu4zfiUQ5SJ,50,102.7408,25.6852,0.0000159258
1C1C8fan8dCYGGdMy5ThMUxS9CDFjfXmx1i9ehD6MeUeJkM,64,131.508224,32.877056,0.0000203851
16VGUwDRMKZuFSxiy9mXGs2LsH3TjdeUjvbJP7ykCeC4GUza,20,41.09632,10.27408,0.00000637034
13VGbT9ePTiZtMs9STNq8TUyJyF2djkMaN1uq255YBsztSDS,5.1,10.4795616,2.6198904,0.00000162444
148RchFZ35rHBuAQNM1tSv8TDgTM7LKwnC5rDnUTqv3vVVtk,2217,4555.527072,1138.881768,0.000706152
1uXoHYkEDX9Ccp1ctKsNnfjY2WXnCNUVzDJZzxF9MXc6JVB,5,10.27408,2.56852,0.00000159258
13QmocMuySsFxbcBo8eDGrmBxkDV3QtmLp2tofphfsfcWpDY,200,410.9632,102.7408,0.0000637034
1e8Bruyyr5kZg7cbY639yn45zL8KCMBtXLvCwpiWKK9Mfpz,10,20.54816,5.13704,0.00000318517
136pZrt6ZrobyZoz678ssZekQdusx6mpkS7oGf28xHbHs9HZ,11,22.602976,5.650744,0.00000350369
1399Jvc57hLZt3QXog4f36cSphNoDAeWQM9okXPVAsoFyS6J,20,41.09632,10.27408,0.00000637034
15PjMjvsWmCb3CYNRdeeXqLcaaGSMoUaXoeZjBbPwuAaEi54,70,143.83712,35.95928,0.0000222962
14ami7JXkN69zTdRM9PBBtPzkBZduF74eQuwUhJnkLQdgsXM,33,67.808928,16.952232,0.0000105111
123qfN2TdCKWL9TKbGqKQWQoVKLJbC8e6bMCnNxzCisUQxSD,15,30.82224,7.70556,0.00000477775
14zaKtfkhdE56TySz4DzCb5Hp1JxyJyffthrDVVSPj5vA6bm,5,10.27408,2.56852,0.00000159258
13N2WroQ4PjPyWUGAWwS3CUiJVP33hqgYFmT9dK8HePC1HWp,11,22.602976,5.650744,0.00000350369
13W6gUKA4DQERokXxTyuQE6qWpPW2ZhtA6GZPfhU32bTcPZN,10,20.54816,5.13704,0.00000318517
1Kgg6DFmChLpcHJecVf4XLwmkk2WYaSsrbajuT1RfkAv6np,20,41.09632,10.27408,0.00000637034
124Kc8nkAYkafebpMuNrrpgt6vR6bdAbkcV1LVYvbSGC1gCM,10,20.54816,5.13704,0.00000318517
14arHia9jsedckqTgBNFCZ1KUbNu9WdqLmHV47jbXKL3qAwS,10,20.54816,5.13704,0.00000318517
139C45qTxDuJTjawTUZWVRf7ZBfwmv41dVPT7RvLcctzdtxY,10,20.54816,5.13704,0.00000318517
12goNtyfN6QCwrN1WjmEAB3ahaGKdJiKNQcNCgj4DjVwyW7Y,80,164.38528,41.09632,0.0000254813
1s8oQFxzBUPDhApZ6rqwa7ait3NgSMyFVTq2q8PyZ37524T,10,20.54816,5.13704,0.00000318517
12eNcduMBJ3SNWG6dpzgztMutMtiTvfPNakbXNQ4vdjKbKZT,9000,18493.344,4623.336,0.002866652
14BPJD7paxF4HsUjXw8vZkjU4NpUFTRxgRKubkSKcgKAyNGH,50,102.7408,25.6852,0.0000159258
16ciywQN4k2bfTZfkNepTYdD1jFK3nfN71rg89LnzKhZMXC5,9,18.493344,4.623336,0.00000286665
16m12k8XXvsWo7jdQTWPQUggQ9t5yKESPMPi6jxjsxnYw2PQ,5,10.27408,2.56852,0.00000159258
13muHaGGG1TaCrPakZZzFLv4KyW9yWjPfpGm634L5MewMixr,41,84.247456,21.061864,0.0000130592
15APi1pjpjpsnAsWduULz26B6mwAJ5ARGtAhEgEjHqiAVhLN,5,10.27408,2.56852,0.00000159258
126Z4ZQtg449CPLw1HgpKxpJ4hd9ZMzMwcSsTCi8ijwmpKna,157.5,323.63352,80.90838,0.0000501664
14uUCKLh1U89oJJ3hCqLWZe4W6YQpdyM3D6ndjdAgWUKKosj,25,51.3704,12.8426,0.00000796292
14rsNjM16SxPHdJUUVMk47zDL3ZTUZYiqMN8kHRgWB6ttjXb,35,71.91856,17.97964,0.0000111481
16eoGytTLSq9psdrLk2CYwkEXGz6E8Qs68spEoWU4VmVwK3v,50,102.7408,25.6852,0.0000159258
13xVhk7UH8ovCU8MFYtPv11Q7yooz2GPFMUEaE9Jy3U3zHkU,8,16.438528,4.109632,0.00000254813
15JFvTFoikxrUMXzrSKjSqw7gzirg7w5ewzXNErySU2u6uDw,1142.8353,2348.31626,587.079065,0.000364012
16JWmKXmjjcqhjvH82Cxpt6hR4TU5AMY86QyXmc6Yk4iXU7Y,100,205.4816,51.3704,0.0000318517
14GEKswTWrjKTQCLT4FkTB2mtKZKwGETLv9dexLnF37yT3j5,70,143.83712,35.95928,0.0000222962
14d22fNDkJaffz4L2P9YAekYUWY3WEBNmscV6Ad57z5GXRcG,128,263.016448,65.754112,0.0000407702
1jDWbfV81JvbPF8tJtLHBiDF16HV1SqMfBfH5NZR7eRasFq,46,94.521536,23.630384,0.0000146518
12zTrREZxCikQtkWacWsUcvwmnVPzRkBMpmCiELRczH1z5Bu,20,41.09632,10.27408,0.00000637034
14jHbzYxbjC7CYGq21szD8XsD6JPRsmcmJcwhhhN44Dm9cSP,200,410.9632,102.7408,0.0000637034
121pKVysAQJycnxAFzwg2XSCNjPB3tcg6w2y8BHUsrptxLm8,81.11,166.6661258,41.66653144,0.0000258349
13udbcbvRzJj6C4YFT68EnodrgVVAY5tWCE3zmg9TteZp9v3,10,20.54816,5.13704,0.00000318517
14mvjtxYNJB3B4XZf9y6mqydmXJ4LR5iBgBLkpDz9FtXJxp4,300,616.4448,154.1112,0.0000955551
13WCJgoEw2bU9ACrgkoFGvuMbr1WBG5abWcJheiPhRaLnbbq,150,308.2224,77.0556,0.0000477775
13BoC7WWc2jm1xUqEATcpDUMiLRg1aPxpFntH9efxahaxmFk,894,1837.005504,459.251376,0.000284754
13oenoMGvZxLs9hHsYrCcZ3KhM3CW3LPspNSFvK9Wym3BRss,500,1027.408,256.852,0.000159258
12mR36bK62J8GUCSX9awx4QYg18a5RkMXGfTDF1FK36btTPn,15,30.82224,7.70556,0.00000477775
15MWfSrxk4hzJHRkH4C6qPDR9iK5asNtNYzpPXB6aH4QZZAv,5,10.27408,2.56852,0.00000159258
16P8gHg1a45pHkGwLPKh7F2bAwyFrYZi8MSHkvv7UD76arsH,24,49.315584,12.328896,0.0000076444
15twB42BV6CJURdZA8R7NtW84ghHPVvAgh25frzaij6u6Cte,32,65.754112,16.438528,0.0000101925
12wo7dB2ATwHZ6ah9U6MD9VkARDTge8TyLjQizAYEZq7aFNC,50,102.7408,25.6852,0.0000159258
128cpQ7HYMmFZ1zjwNomw5EVXRCntsK3KdixthbuyHLCqnLR,45,92.46672,23.11668,0.0000143333
12rbcnN7UfW8HdPYUSmhkCMGtkPzFt9iwUw7hC1sP4CaY6Sh,10,20.54816,5.13704,0.00000318517
1nHmyreLbmskGGYKezgHYy4wnGWs3XjxXWntccjHD9bc5iS,50,102.7408,25.6852,0.0000159258
15Y6HrjX9FFVXmTPFvMjvyjbyPJVgc3uajd5DmyxcKqae9C1,5,10.27408,2.56852,0.00000159258
1nYj95GmvbqjGBPtARE7TaebTGCirTw8biiM2CrddfBrQuo,200,410.9632,102.7408,0.0000637034
16cenCz867KqhepQm8wRB9fTM5VpfoDXzg4EiWkfibei3HAi,10,20.54816,5.13704,0.00000318517
1cEbxKkHSPnHWgParveiPdrrPn4tAZyDSbEVXxzpuYi2yyB,80,164.38528,41.09632,0.0000254813
12rpMFQqjgP8fhYDtHBGKyBFRmitFGka6RBLWqZheqaXrmn8,10,20.54816,5.13704,0.00000318517
15yTzWo6uKCaHrWhjT56ccWpHCeMVqZFB9ZugtGaJpG3H3Db,50,102.7408,25.6852,0.0000159258
1X2yPZuQXN46n76AZjJAYWXUiwgFBDkZbkexPGGXmv5NXxs,5,10.27408,2.56852,0.00000159258
16ZzY5EZPwx36Fdvn4pKrzW35Cx643dqWR8wgAGh3wyGrpui,5,10.27408,2.56852,0.00000159258
13YKB4W4xZZWMxamqQ9WU7y9cwficq1FQGNd43iyBZZ35sdD,500,1027.408,256.852,0.000159258
12b6RSpjqc8sQ9Dy5c78YZ4KeNTDuKjqXZLV2LdsEe2R3cA2,19,39.041504,9.760376,0.00000605182
13JqusVtjZE2eKf8SHMyzrPw4PYUNbMMQK8TYnVKaGFL65Ro,5,10.27408,2.56852,0.00000159258
15a5VdS8yEovPALY8ZKJxo6f6dFEcuNmfYnyThC5gwDQPhM9,5,10.27408,2.56852,0.00000159258
14dYC8vTS5okCpNy2D6mZS465t2LAueHvDBbL2RZJi93qGUB,5,10.27408,2.56852,0.00000159258
121Q1S2VMuF6F6dW292EUovG3wJpaUxqhzcx4YJ9okvKLYxa,127,260.961632,65.240408,0.0000404516
14bT61eR2EMJV63KEGWKVtuPw1pBkToi7e3GmCMw6BtEQTgx,20,41.09632,10.27408,0.00000637034
13fwqZpJcueTZUbk5KFThje1ac9p4XcVsw32BL5nG69agrqu,5,10.27408,2.56852,0.00000159258
14oXsujbAL7gZFJKp2p7QnjiWFeEB7PdNbLeMAYfY7d1RRed,5,10.27408,2.56852,0.00000159258
17LQzwmQUZpu2Y1Ko5DqG9LhEdcNgBUeLKTHPjXfjYfAxVa,10,20.54816,5.13704,0.00000318517
14VHXD3yChXcFzABoXjb4WB8DqaTuhbBCADnCGemL8tKNvna,8.5,17.465936,4.366484,0.00000270739
14YfMfaKGWuFsX9x81pxKKC7dHDTPoKErKAUsha3UYPi1WLL,36,73.973376,18.493344,0.0000114666
16mHT2Cz1j4esj9TVphSjdCaiYhxGrSeBnjq8kjryL9QVKzC,5,10.27408,2.56852,0.00000159258
12Z96NC84xJB1wVvU7KMHMgiu4smvdsj6voQnFanND2USUr4,10,20.54816,5.13704,0.00000318517
14maiwAMsFPBAZkhVE7pFZMHkMMdPnSkgW156Epsn65KMw2e,5,10.27408,2.56852,0.00000159258
13YQSPJxoih434pjaXS6dB4QJSUSm9Q9ULENrBzJ8vq5N3oh,34,69.863744,17.465936,0.0000108296
15BDwPfG5UnTgneTGVn8umScVxMufPmoToFzoRie5gjEYMGE,30,61.64448,15.41112,0.00000955551
16iGyfpb45FsSUnJJioLkZ6jtdiMffrxTjG4XHQC2K3PxtYj,5,10.27408,2.56852,0.00000159258
15tRFDzDdwyKtZrAWj4CjiUWsb2WN2ksbjoFpxutGz4ABb1n,66.55,136.7480048,34.1870012,0.0000211973
14EDPoc8SNcALsdn2NzKPazBJ1ExhZmBCx94uiyiaJvtUwCq,25,51.3704,12.8426,0.00000796292
13iY86nzHTwkWxSa6PTnVnZQiU3JrK9CxZQw8PiCzcHqw3P1,8,16.438528,4.109632,0.00000254813
12F4Jbwr5paUZawL7Z7b1stJa8wTGQyuST9uCWT16uDAucqZ,13,26.712608,6.678152,0.00000414072
11QCZShxjErT1fjAwKeLjgZHssVhN4ncFVowwZKL7apEdB5,5,10.27408,2.56852,0.00000159258
1xSDPYtSuXg8fi9L6uH7Asiem2JvHo8Ee7N9ZiXx4gWyseh,100,205.4816,51.3704,0.0000318517
1vDhgQpwS6eb2zn4nT4vmkWUSoiZveAnSJYquEmJyfN9GK7,5,10.27408,2.56852,0.00000159258
15rQmiXLTrjASy4jNDWmGnqqVwAJCkWR2e2RkmRZ4UDYD8PA,5,10.27408,2.56852,0.00000159258
127EQsRS1C5UHZjHbTDk1LEXh2cessogUdM9HMsd6vXHFbBX,5,10.27408,2.56852,0.00000159258
15Gf8YiokWF8h3bQojsnUJ9i7QVFmJgdHeNuySioNCkec3tC,17,34.931872,8.732968,0.00000541479
15DA2Zh5eiGxfAsuT8zzP49myMxmaWvWzbAwyCLgNgB5ZjNg,6,12.328896,3.082224,0.0000019111
16kJQgMvmzaAQ4vBueogDbNmmXyLBydoaQ4iyhC4P7LMdN19,22,45.205952,11.301488,0.00000700737
1NLMrpciiVXADkxeUGSNk6g7DnqHELaMkpJqKtJwmC4hL5D,5,10.27408,2.56852,0.00000159258
15PuBmENL8EQBHAQ6LszgNCgAdR87i5DwnHpgp2xxRnpbyCT,15,30.82224,7.70556,0.00000477775
13jXoBtFjZM59wUqD9GB3jxngoG9pF79HGBfzvSDqx9bj59G,20,41.09632,10.27408,0.00000637034
12gQmr2U3EjoTDJpkZzYB3nydhwvZe3SR2nZjgwHFbXydGET,10,20.54816,5.13704,0.00000318517
1414KmXo19woibF5A1aVbbxMCXytYkFYCtHgqZKnvuRyrEsr,117,240.413472,60.103368,0.0000372665
14DqM7GigaNyh6JNDYqKGvC6Ko8pKsKKWT3WSdJDQ4tV4pfW,13,26.712608,6.678152,0.00000414072
15m21XrxGiA7ZeR5fQdeyhQJGG4vAjqjfBJGAZFRD2hrsFve,100,205.4816,51.3704,0.0000318517
16MAoA6VsS9qWek86Hnu3GnU14Ei1kwZCnoYF8MDQE3kpLZ2,10,20.54816,5.13704,0.00000318517
13RDQb2fweQSBfy4g7wQHwwudvcdFxyiihBAxRDfB28Ky8Vm,8,16.438528,4.109632,0.00000254813
139CVoWuLuLxXU3Bs7bZnDfh8cKGsTMmmhydvzq3D6Yv2XU1,25,51.3704,12.8426,0.00000796292
12bymvWCN9GmpXzRGNVVUFA6fJg7ZYpVWdcuEyS47RoNBa9q,10,20.54816,5.13704,0.00000318517
152YY9eduifj4FPx2VHoHUk253NmGR47DhiunJnSVcqovcq9,2151,4419.909216,1104.977304,0.00068513
12U61pAGCELD9pcQLWxiRMW2vUKug4Tqujimb78m4oZsxQCh,5,10.27408,2.56852,0.00000159258
14uLCp4mvE4iMu2pNnRBcSpp2wfnopsopwMdns7wCeMRvkM9,40,82.19264,20.54816,0.0000127407
1vB7cyYmGy3YZb3EXYkCYyGfHTMUEd4m93xvN6pztDxjUpF,292,600.006272,150.001568,0.0000930069
1FNkec7d3PzJFuy1qKnQ2BpPfNY5wvemjcKtuh4tHq5vzon,50,102.7408,25.6852,0.0000159258
14dn7zXbavHg9ZeEzsUyvg22DauAKHEoLVqjKQ26JQGjfwJc,13,26.712608,6.678152,0.00000414072
12VwBJxCXqQzttSUJQ7UibNXUpJ4wyFLTw2YiLjW78fTNWSj,10,20.54816,5.13704,0.00000318517
14kzTfRJKYuxozdBLuLPu12PsJxvEgFRVAsVtFKewxhGSurJ,30,61.64448,15.41112,0.00000955551
1gtDfhu6oDkJMJcLsadoforCHRJU2iyCaLLn3vQf1d8LVRs,18,36.986688,9.246672,0.0000057333
14sBjGT3auqYVJdyeQoCd1hCK5qCLS3pZssYEVkyn86upzAs,37,76.028192,19.007048,0.0000117851
15ZseNxwxHC77LxQYiUmpFTVovDoqhWTfSdsgyEBbPAbjnGs,11.5,23.630384,5.907596,0.00000366294
16d23iqW8Yeb4CGYeMxy3Hkimp3o73KXReAUmr3RPoBUmiBt,154,316.441664,79.110416,0.0000490516
16JXoWsoPKZ6xUR7MWRhSqhSSkz3i9VHfcsyV5pLYofZm2ik,20,41.09632,10.27408,0.00000637034
16k8Dm9gA8cGaijqVaNb775PUEhWPdDRaiqPiiq92fdrMVET,10,20.54816,5.13704,0.00000318517
13QF4XqAH3QbcTbkcEZi3ZbTZ1TRPMH1BVpKyACNUyNv1skN,60,123.28896,30.82224,0.000019111
13Z46wQQCo8K1QWzqhFwjXcBjYzdRJBT1NDZ3ECvbepw5FAg,15,30.82224,7.70556,0.00000477775
12s7j3qc8zdHBPqBV1DSFBSzWr2Ze14DQVx249PqVSne93hc,118,242.468288,60.617072,0.000037585
13aV9ZvRFuYLMubJZCiHm5271PV1tHFGLCfej6TFfZrVHift,5,10.27408,2.56852,0.00000159258
12KkE5ZSCV3BkeGfEkfAdW9PyTy51WU6iydcqK6K6FEPMtGz,200,410.9632,102.7408,0.0000637034
1eFBvZwsdUmpb57zjFs7eMWdxB8nhuACya3BfheEYJPnpem,5,10.27408,2.56852,0.00000159258
